1.1415315888933508,1.1468665338413018,1.173340952657648,1.199815371473994,1.3495032348942761,1.499191098314558,1.86027370041879
10.0,100.0,300.0,1000.

0.0,0,0,0
0.0,0,0,0
9.280080094038736,99.7608610109162,298.122573020994,299.28258303274885
9.280080094038736,99.7608610109162,291.1625129504651,0
9.280080094038736,99.7608610109162,290.0025029387103,0
8.626667855374132,99.23840227081809,299.1357685671745,379.0785830678742
8.145287944484178,99.37251292270709,299.74659635701863,998.6123019937469
0.0,0,0,0
0.0,0,0,0
8.0,86.0,257.0,258.0
8.0,86.0,251.0,0
8.0,86.0,250.0,0
6.0,81.0,255.0,322.0
5.0,61.0,184.0,613.0
0.0,0,0,0
0.0,0,0,0
1.7999999999999998,14.399999999999997,48.239999999999995,45.72
1.44,15.479999999999999,48.239999999999995,0
0.72,14.399999999999997,46.800000000000004,0
1.4400000000000002,12.959999999999997,47.88,56.519999999999996
0.72,11.519999999999998,36.72,123.47999999999999
