1.1415315888933508,1.1468665338413018,1.173340952657648,1.199815371473994,1.3495032348942761,1.499191098314558,1.86027370041879
10.0,100.0,300.0,1000.

8.921619510711134,61.33613413613907,0,0
8.921619510711134,75.83376584104467,0,0
9.195642407125383,63.08303010077985,0,0
9.195642407125383,75.21324547980055,0,0
9.195642407125383,87.37771372087302,0,0
8.951013431120165,99.95298331417503,298.8412137039599,312.08588082089966
8.951013431120165,98.46114774232167,299.27830170331856,445.62495162470304
8.0,55.0,0,0
8.0,68.0,0,0
8.0,55.0,0,0
8.0,66.0,0,0
8.0,77.0,0,0
6.0,67.0,202.0,211.0
6.0,66.0,203.0,303.0
1.08,6.84,0,0
1.08,9.0,0,0
0.36,5.039999999999999,0,0
0.0,4.3199999999999985,0,0
0.36,6.840000000000002,0,0
0.36000000000000015,8.28,21.240000000000002,20.879999999999995
0.36000000000000015,6.839999999999999,21.959999999999997,32.39999999999999
