1.1415315888933508,1.1468665338413018,1.173340952657648,1.199815371473994,1.3495032348942761,1.499191098314558,1.86027370041879
10.0,100.0,300.0,1000.

0.0,0,0,0
0.0,0,0,0
0.0,0,0,0
0.0,0,0,0
8.955675276350386,99.79181022218984,299.3754306665712,350.55071796000243
8.56172117719211,99.88674706724122,298.9275505453632,361.27466636289836
8.56172117719211,98.4597935377092,298.3385566764831,393.11035805419175
0.0,0,0,0
0.0,0,0,0
0.0,0,0,0
0.0,0,0,0
7.0,78.0,234.0,274.0
6.0,70.0,222.0,275.0
6.0,69.0,225.0,297.0
0.0,0,0,0
0.0,0,0,0
0.0,0,0,0
0.0,0,0,0
2.8421052631578947,34.10526315789474,105.1578947368421,125.05263157894737
2.8421052631578947,30.789473684210527,98.52631578947367,124.10526315789474
2.8421052631578947,29.842105263157894,99.94736842105263,131.68421052631578
